customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_was_missing,monthly_charges_was_missing,total_logins,avg_session_mins,login_days_active,days_since_last_login,total_tickets,avg_resolution_hours,max_resolution_hours,billing_tickets,technical_tickets,billing_ticket_ratio,total_bills,total_late_payments,late_payment_rate,avg_payment_gap,max_payment_gap,avg_amount_due
7622-FWGEW,Male,1,Yes,No,56.0,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),85.65,4824.45,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.54,1.54,30.74
6922-NCEDI,Male,0,No,Yes,56.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,21.2,1238.65,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,3.93,11.8,80.57
2514-GINMM,Male,0,No,No,1.0,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,79.5,79.5,1,0,0,0.0,0.0,0.0,365.0,1.0,8.8,8.8,0.0,1.0,0.0,1,0,0.0,0.0,0.0,35.02
9891-NQDBD,Female,0,Yes,No,28.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,25.55,672.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.67,19.43,49.9,92.31
6131-IUNXN,Female,0,Yes,Yes,19.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.2,382.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,4.53,9.06,36.86
8548-AWOFC,Male,0,Yes,No,66.0,Yes,Yes,Dsl,No,No,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,63.85,4264.6,0,0,0,6.0,123.0,1.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,78.04
9798-DRYDS,Female,0,Yes,Yes,17.0,Yes,Yes,Dsl,No,No,Yes,Yes,No,No,One Year,Yes,Mailed Check,61.95,1070.7,0,0,0,0.0,0.0,0.0,365.0,1.0,37.5,37.5,0.0,0.0,0.0,3,0,0.0,0.0,0.0,79.6
8532-UEFWH,Male,0,Yes,Yes,52.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,25.75,1345.85,0,0,0,0.0,0.0,0.0,365.0,1.0,0.2,0.2,0.0,0.0,0.0,3,0,0.0,0.0,0.0,73.86
6296-DDOOR,Female,0,No,No,19.0,Yes,No,Dsl,No,Yes,No,No,Yes,No,One Year,No,Electronic Check,58.2,1045.25,0,0,0,6.0,130.0,1.0,100.0,1.0,9.3,9.3,0.0,0.0,0.0,2,0,0.0,0.0,0.0,32.78
7951-VRDVK,Female,0,No,No,36.0,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),56.15,3003.55,0,0,1,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,2.27,6.8,69.97
5931-FLJJF,Male,1,Yes,No,7.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,70.1,467.55,1,0,0,7.0,134.0,1.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,21.77,21.77,45.16
4815-YOSUK,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),104.9,7537.5,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,71.12
2659-VXMWZ,Male,0,Yes,Yes,67.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,111.3,7482.1,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,108.5
0380-NEAVX,Male,1,No,No,34.0,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,99.85,3343.15,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,67.62
3207-OYBWH,Male,1,Yes,No,12.0,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),95.25,5427.05,1,1,0,6.0,97.0,1.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,4.14,12.42,47.8
4285-GYRQC,Female,0,Yes,No,7.0,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,86.25,587.1,1,0,0,4.0,72.0,1.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,27.43
7216-EWTRS,Female,1,Yes,No,1.0,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.8,100.8,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,4.6,13.8,67.93
4365-MSDYN,Male,0,Yes,No,8.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Bank Transfer (Automatic),19.55,161.15,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,6.65,6.65,69.14
7036-TYDEC,Female,0,No,No,69.0,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Two Year,No,Electronic Check,104.0,7028.5,0,0,0,4.0,260.0,1.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,46.5
5802-ADBRC,Female,0,Yes,No,50.0,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,104.4,5232.9,0,0,0,6.0,28.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,83.04
8076-FEZKJ,Male,0,No,No,10.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.5,225.85,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,88.37
5197-YPYBZ,Female,0,Yes,Yes,12.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),25.25,274.7,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,81.43
8337-MSSXB,Female,0,No,No,14.0,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,86.3,1180.95,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,73.11
4312-GVYNH,Female,0,Yes,No,70.0,No,No Phone Service,Dsl,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Transfer (Automatic),49.85,3370.2,0,0,0,5.0,244.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,14.19,14.19,29.7
8495-LJDFO,Female,1,No,No,64.0,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),108.95,7111.3,0,0,0,9.0,77.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,41.47
0839-JTCUD,Female,0,Yes,Yes,66.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),89.9,5958.85,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,96.55
5494-WOZRZ,Female,0,Yes,Yes,71.0,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),82.0,5999.85,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,9.83,19.66,87.51
1302-UHBDD,Male,1,No,No,20.0,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,89.95,1648.45,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,97.84
2234-EOFPT,Male,0,Yes,No,72.0,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),79.35,5753.25,0,0,0,7.0,53.0,1.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,55.35
8619-IJNDK,Female,0,Yes,Yes,71.0,Yes,No,Dsl,Yes,Yes,Yes,Yes,No,No,Two Year,No,Credit Card (Automatic),64.05,4492.9,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,32.61
8378-LKJAF,Male,0,Yes,Yes,38.0,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),101.15,3956.7,0,0,0,0.0,0.0,0.0,365.0,1.0,0.5,0.5,0.0,0.0,0.0,2,0,0.0,0.0,0.0,77.81
8182-BJDSI,Female,0,No,No,28.0,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,89.95,2625.55,1,0,0,13.0,157.5,2.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,3.14,6.29,97.54
2528-HFYZX,Male,1,Yes,No,17.0,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,76.45,1233.4,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,5.39,16.18,40.85
1153-GNOLC,Male,0,No,No,33.0,No,No Phone Service,Dsl,No,Yes,No,No,Yes,No,One Year,Yes,Electronic Check,39.1,1309.0,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,84.99
3298-QEICA,Female,0,Yes,Yes,23.0,No,No Phone Service,Dsl,Yes,No,No,Yes,No,No,Two Year,No,Mailed Check,34.6,813.45,0,0,0,6.0,290.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,70.82
0788-DXBFY,Male,0,Yes,Yes,58.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,19.55,1108.8,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,11.04,22.09,67.32
3597-YASZG,Female,1,Yes,No,70.0,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),104.45,7349.35,0,0,0,5.0,126.0,1.0,228.0,1.0,25.3,25.3,0.0,0.0,0.0,1,0,0.0,0.0,0.0,94.08
3496-LFSZU,Male,0,Yes,No,4.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,70.5,294.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,93.57
5242-UOWHD,Male,0,Yes,Yes,45.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.35,929.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,32.6
2482-CZGBB,Male,0,No,No,10.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,70.0,740.0,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,89.62
6479-SZPLM,Male,0,Yes,Yes,36.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),19.45,754.5,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,72.27
8097-VBQTZ,Male,0,No,No,54.0,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,No,Month-To-Month,Yes,Mailed Check,69.9,3883.3,0,0,0,8.0,187.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,79.56
4500-HKANN,Male,0,Yes,Yes,23.0,Yes,Yes,Dsl,No,Yes,No,Yes,No,No,Two Year,No,Mailed Check,59.7,1414.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,110.4
9917-KWRBE,Female,0,Yes,Yes,41.0,Yes,Yes,Dsl,Yes,Yes,Yes,No,Yes,No,One Year,Yes,Credit Card (Automatic),78.35,3211.2,0,0,0,5.0,79.0,1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,69.11
3420-ZDBMA,Male,1,No,No,5.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,71.45,371.6,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,59.56
2212-LYASK,Male,0,Yes,Yes,27.0,No,No Phone Service,Dsl,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card (Automatic),45.85,1246.4,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,118.03
1393-IMKZG,Female,0,No,No,1.0,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.85,95.85,0,0,0,5.0,93.0,1.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,84.2
8069-RHUXK,Female,0,Yes,Yes,64.0,No,No Phone Service,Dsl,Yes,No,No,Yes,No,No,Two Year,No,Credit Card (Automatic),35.7,2545.7,0,1,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,75.06
3398-GCPMU,Female,1,Yes,Yes,72.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),89.55,6448.85,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,80.26
2908-WGAXL,Female,0,Yes,Yes,56.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),24.95,1468.9,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,81.8
3378-AJRAO,Male,0,Yes,Yes,44.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,24.85,1013.6,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,82.21
1013-QCWAM,Female,1,Yes,No,66.0,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.8,6690.75,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,70.6
0866-QLSIR,Female,0,No,No,34.0,Yes,Yes,Dsl,Yes,Yes,No,Yes,No,No,One Year,Yes,Mailed Check,64.4,2088.75,1,0,0,0.0,0.0,0.0,365.0,1.0,56.5,56.5,1.0,0.0,1.0,3,1,0.33,12.76,38.28,97.51
6050-FFXES,Female,0,Yes,No,69.0,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),105.35,7240.65,0,0,0,5.0,276.0,1.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,26.36
7181-BQYBV,Female,0,Yes,Yes,1.0,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,102.45,102.45,1,0,0,0.0,0.0,0.0,365.0,1.0,2.9,2.9,0.0,1.0,0.0,3,0,0.0,0.0,0.0,82.06
0362-RAOQO,Female,0,No,No,40.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),19.65,830.25,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,6.56,19.67,64.77
9554-DFKIC,Male,0,Yes,Yes,30.0,Yes,Yes,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),54.45,1588.7,0,0,0,5.0,160.0,1.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,6.61,19.82,83.28
5527-ACHSO,Female,0,No,No,11.0,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,No,Mailed Check,70.5,829.3,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,74.9
0829-DDVLK,Female,0,No,No,15.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),20.1,302.45,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,36.82,36.82,75.53
1399-UBQIU,Male,0,No,No,11.0,Yes,No,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,69.35,712.25,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,84.86
1813-JLKWR,Female,0,Yes,Yes,64.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),19.8,1336.65,0,0,0,7.0,169.0,1.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,83.4
0336-PIKEI,Male,1,Yes,No,72.0,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Transfer (Automatic),74.4,5360.75,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,8.34,16.67,99.07
7322-OCWHC,Male,1,Yes,No,72.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Transfer (Automatic),93.05,6735.05,0,0,0,4.0,220.0,1.0,201.0,1.0,67.9,67.9,1.0,0.0,1.0,3,0,0.0,0.0,0.0,50.88
9537-VHDTA,Female,0,No,Yes,1.0,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,No,Mailed Check,51.2,51.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,79.3
4957-TIALW,Female,0,No,Yes,15.0,Yes,No,Dsl,Yes,Yes,Yes,Yes,No,No,One Year,No,Credit Card (Automatic),65.6,1010.0,0,0,0,11.0,119.0,2.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,7.77,23.31,46.44
2054-PJOCK,Female,0,No,No,60.0,Yes,Yes,Dsl,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),80.55,4847.05,0,0,0,6.0,146.0,1.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,54.46
9150-HEPMB,Male,0,No,No,56.0,Yes,No,Dsl,Yes,No,Yes,No,No,No,One Year,No,Mailed Check,52.7,3019.7,0,0,0,0.0,0.0,0.0,365.0,1.0,9.3,9.3,1.0,0.0,1.0,1,0,0.0,0.0,0.0,94.41
9030-QGZNL,Female,0,No,No,8.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.85,161.65,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,50.94
6204-IEUXJ,Female,0,No,No,3.0,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-To-Month,No,Credit Card (Automatic),80.1,217.55,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,8.08,24.25,55.16
3126-WQMGH,Female,0,Yes,No,49.0,Yes,Yes,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),52.15,2583.75,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,41.52
4529-CKBCL,Female,0,No,No,2.0,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,80.2,146.05,1,0,0,0.0,0.0,0.0,365.0,1.0,23.4,23.4,1.0,0.0,1.0,3,0,0.0,0.0,0.0,101.27
2506-CLAKW,Female,0,No,No,6.0,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),98.15,567.45,1,0,0,4.0,132.0,1.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,54.54
7176-WRTNX,Male,0,No,No,70.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),114.95,7711.25,0,0,0,4.0,21.0,1.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,75.69
1583-IHQZE,Male,0,No,No,12.0,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Mailed Check,112.95,1384.75,1,0,0,2.0,136.0,1.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,98.8
5732-IKGQH,Male,1,Yes,No,52.0,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),104.45,5481.25,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,60.38
9239-GZHZE,Female,0,Yes,No,72.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),113.65,8124.2,0,0,0,15.0,211.66666666666666,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,3.04,6.09,26.37
7205-BAIAD,Female,0,No,No,40.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),20.6,827.3,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,76.05
0151-ONTOV,Female,0,No,No,1.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,70.9,70.9,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,55.72
4140-MUHUG,Female,1,No,No,3.0,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,86.85,220.95,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,47.12
0093-EXYQL,Female,1,No,No,40.0,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,91.55,3673.6,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,11.45,11.45,55.58
8064-RAVOH,Male,0,No,Yes,1.0,Yes,No,Dsl,No,No,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,49.85,49.85,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,70.24
0219-QAERP,Male,0,Yes,No,30.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),19.8,576.65,0,0,0,1.0,66.0,1.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,97.44
0320-JDNQG,Male,0,Yes,Yes,23.0,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,99.85,2331.3,1,0,0,1.0,207.0,1.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,0.68,2.04,76.1
7180-PISOG,Male,0,Yes,Yes,1.0,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,74.5,74.5,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,2.06,6.19,60.39
9168-INPSZ,Female,1,Yes,No,44.0,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,104.15,4495.65,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,24.19
3571-RFHAR,Male,0,No,No,65.0,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,109.15,6941.2,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,0.98,2.95,62.96
0015-UOCOJ,Female,1,No,No,7.0,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,48.2,340.35,0,0,0,2.0,247.0,1.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,57.67
5334-AFQJB,Male,1,No,No,72.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),25.1,1789.9,0,0,0,6.0,130.0,1.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,7.1,21.31,66.93
2754-SDJRD,Female,1,No,No,8.0,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),100.15,908.55,0,0,0,5.0,34.0,1.0,256.0,1.0,21.3,21.3,1.0,0.0,1.0,2,0,0.0,0.0,0.0,86.66
9578-VRMNM,Female,0,No,No,16.0,Yes,Yes,Dsl,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),65.2,1043.35,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,56.81
