customer_id,billing_date,amount_due,amount_paid,payment_gap,late_payment
6513-EECDB,2022-04-04,26.76,26.76,0.0,0
3956-CJUST,2022-04-17,117.1,111.17,5.93,1
3956-CJUST,2022-04-11,49.85,49.85,0.0,0
3956-CJUST,2022-12-10,73.27,73.27,0.0,0
4079-WWQQQ,2022-01-06,90.78,67.14,23.64,1
4079-WWQQQ,2022-07-22,34.53,34.53,0.0,0
6103-BOCOU,2022-09-09,105.57,105.57,0.0,0
6103-BOCOU,2022-06-28,66.55,66.55,0.0,0
5149-TGWDZ,2022-11-12,93.24,93.24,0.0,0
7471-WNSUF,2022-09-17,75.92,75.92,0.0,0
7471-WNSUF,2022-08-02,100.38,100.38,0.0,0
7471-WNSUF,2022-02-06,23.34,16.14,7.2,1
8942-DBMHZ,2022-05-03,111.69,111.69,0.0,0
8942-DBMHZ,2022-10-03,81.95,81.95,0.0,0
4301-VVZKA,2022-03-08,106.95,106.95,0.0,0
4301-VVZKA,2022-09-19,39.01,34.48,4.53,1
9199-PWQVC,2022-08-26,117.03,105.75,11.28,1
9199-PWQVC,2022-04-20,51.58,51.58,0.0,0
4824-GUCBY,2022-08-29,107.12,107.12,0.0,0
4824-GUCBY,2022-02-25,54.32,54.32,0.0,0
4824-GUCBY,2022-09-16,89.93,58.95,30.98,1
5393-HJZSM,2022-05-03,38.65,38.65,0.0,0
7074-IEVOJ,2022-10-14,76.98,76.98,0.0,0
7074-IEVOJ,2022-03-25,81.48,81.48,0.0,0
7074-IEVOJ,2022-11-03,76.42,76.42,0.0,0
9625-QSTYE,2022-01-05,75.48,75.48,0.0,0
0862-PRCBS,2022-04-18,33.82,33.82,0.0,0
8812-ZRHFP,2022-04-03,91.67,47.27,44.4,1
8812-ZRHFP,2022-03-02,30.55,17.0,13.55,1
5146-CBVOE,2022-09-02,29.71,29.71,0.0,0
5146-CBVOE,2022-07-19,117.1,117.1,0.0,0
0454-OKRCT,2022-12-04,81.67,81.67,0.0,0
5787-KXGIY,2022-06-20,50.6,50.6,0.0,0
4750-ZRXIU,2022-06-02,94.34,94.34,0.0,0
4198-VFOEA,2022-01-05,35.59,35.59,0.0,0
4198-VFOEA,2022-11-23,105.54,105.54,0.0,0
6630-UJZMY,2022-10-01,96.83,96.83,0.0,0
6630-UJZMY,2022-11-22,92.58,92.58,0.0,0
5709-LVOEQ,2022-09-08,111.59,111.59,0.0,0
6400-BWQKW,2022-04-12,99.05,99.05,0.0,0
2692-AQCPF,2022-01-02,55.38,40.47,14.91,1
2692-AQCPF,2022-04-01,41.51,34.52,6.99,1
2692-AQCPF,2022-12-16,46.7,46.7,0.0,0
0347-UBKUZ,2022-03-06,79.36,79.36,0.0,0
0347-UBKUZ,2022-04-29,36.04,36.04,0.0,0
0347-UBKUZ,2022-08-13,95.48,95.48,0.0,0
0835-DUUIQ,2022-08-04,97.89,97.89,0.0,0
0835-DUUIQ,2022-10-03,56.64,56.64,0.0,0
0811-GSDTP,2022-01-06,82.31,82.31,0.0,0
0811-GSDTP,2022-03-11,90.26,47.68,42.58,1
0811-GSDTP,2022-05-18,76.49,76.49,0.0,0
7567-ECMCM,2022-03-24,30.06,30.06,0.0,0
7567-ECMCM,2022-07-15,20.69,20.69,0.0,0
7567-ECMCM,2022-05-15,80.88,80.88,0.0,0
6115-ZTBFQ,2022-06-03,48.93,48.93,0.0,0
6115-ZTBFQ,2022-04-25,87.32,87.32,0.0,0
6115-ZTBFQ,2022-10-12,30.75,30.75,0.0,0
6353-BRMMA,2022-11-09,71.6,71.6,0.0,0
6353-BRMMA,2022-03-11,111.24,111.24,0.0,0
6680-WKXRZ,2022-11-22,67.78,49.45,18.33,1
6680-WKXRZ,2022-03-22,47.0,47.0,0.0,0
6231-WFGFH,2022-01-14,64.07,64.07,0.0,0
9904-EHEVJ,2022-04-04,21.45,21.45,0.0,0
9904-EHEVJ,2022-10-13,45.01,39.09,5.92,1
9904-EHEVJ,2022-06-16,20.87,20.87,0.0,0
7028-DVOIQ,2022-07-21,66.52,66.52,0.0,0
7028-DVOIQ,2022-02-17,86.66,86.66,0.0,0
7028-DVOIQ,2022-01-14,68.14,68.14,0.0,0
6169-PPETC,2022-03-02,97.16,97.16,0.0,0
4208-UFFGW,2022-05-26,90.34,90.34,0.0,0
4208-UFFGW,2022-05-10,79.08,45.65,33.43,1
8584-KMVXD,2022-03-12,66.26,66.26,0.0,0
8584-KMVXD,2022-05-03,102.01,102.01,0.0,0
8467-WYNSR,2022-04-08,35.35,35.35,0.0,0
8467-WYNSR,2022-06-11,32.01,32.01,0.0,0
8467-WYNSR,2022-06-09,55.32,55.32,0.0,0
0851-DFJKB,2022-10-30,49.51,49.51,0.0,0
5382-SOYZL,2022-02-10,112.05,112.05,0.0,0
5382-SOYZL,2022-07-18,88.63,88.63,0.0,0
9448-REEVD,2022-06-04,41.74,41.74,0.0,0
9448-REEVD,2022-10-09,54.94,54.94,0.0,0
9448-REEVD,2022-07-01,38.08,38.08,0.0,0
3261-CQXOL,2022-03-31,92.17,92.17,0.0,0
3261-CQXOL,2022-01-06,38.14,38.14,0.0,0
8388-FYNPZ,2022-08-07,113.98,113.98,0.0,0
8388-FYNPZ,2022-03-04,92.43,92.43,0.0,0
4002-BQWPQ,2022-08-13,85.43,85.43,0.0,0
4002-BQWPQ,2022-07-21,96.48,96.48,0.0,0
5651-YLPRD,2022-12-22,22.61,22.61,0.0,0
5651-YLPRD,2022-09-30,49.43,49.43,0.0,0
2826-DXLQO,2022-10-15,43.01,43.01,0.0,0
2826-DXLQO,2022-12-26,92.91,92.91,0.0,0
2826-DXLQO,2022-04-10,100.42,100.42,0.0,0
4378-BZYFP,2022-09-25,36.8,25.47,11.33,1
4378-BZYFP,2022-01-10,116.22,79.97,36.25,1
9489-UTFKA,2022-04-13,35.53,35.53,0.0,0
9489-UTFKA,2022-07-02,66.15,57.47,8.68,1
4849-PYRLQ,2022-01-21,81.08,81.08,0.0,0
4849-PYRLQ,2022-02-13,48.49,48.49,0.0,0
9117-SHLZX,2022-03-16,29.28,29.28,0.0,0
9889-TMAHG,2022-02-19,112.51,112.51,0.0,0
9889-TMAHG,2022-09-03,106.07,106.07,0.0,0
4541-RMRLG,2022-09-05,23.24,23.24,0.0,0
4541-RMRLG,2022-12-31,21.44,21.44,0.0,0
4541-RMRLG,2022-10-30,72.95,67.2,5.75,1
7764-BDPEE,2022-09-25,106.35,106.35,0.0,0
7764-BDPEE,2022-09-24,52.14,52.14,0.0,0
3429-IFLEM,2022-04-09,86.78,86.78,0.0,0
3429-IFLEM,2022-11-04,26.39,26.39,0.0,0
3158-MOERK,2022-02-01,58.25,58.25,0.0,0
3158-MOERK,2022-07-21,92.52,92.52,0.0,0
7294-TMAOP,2022-08-03,76.3,76.3,0.0,0
5002-GCQFH,2022-10-19,105.76,105.76,0.0,0
5002-GCQFH,2022-04-25,61.07,61.07,0.0,0
0556-FJEGU,2022-01-09,64.83,64.83,0.0,0
0556-FJEGU,2022-11-21,75.05,75.05,0.0,0
8919-FYFQZ,2022-06-22,26.69,26.69,0.0,0
0604-THJFP,2022-04-26,41.72,41.72,0.0,0
2834-JRTUA,2022-07-23,22.59,22.59,0.0,0
2834-JRTUA,2022-04-02,22.72,22.72,0.0,0
2834-JRTUA,2022-02-25,33.15,33.15,0.0,0
5875-YPQFJ,2022-08-19,51.91,51.91,0.0,0
5875-YPQFJ,2022-04-07,90.11,90.11,0.0,0
5875-YPQFJ,2022-06-14,47.47,47.47,0.0,0
5879-SESNB,2022-12-02,72.94,72.94,0.0,0
6646-QVXLR,2022-03-20,29.3,29.3,0.0,0
6646-QVXLR,2022-05-15,66.8,62.58,4.22,1
6461-PPAXN,2022-03-05,74.2,74.2,0.0,0
6461-PPAXN,2022-09-29,76.69,41.1,35.59,1
3318-ISQFQ,2022-11-08,68.06,68.06,0.0,0
3318-ISQFQ,2022-11-14,98.93,98.93,0.0,0
1106-HRLKZ,2022-11-03,70.0,70.0,0.0,0
1106-HRLKZ,2022-03-21,105.34,105.34,0.0,0
1106-HRLKZ,2022-11-12,112.75,112.75,0.0,0
2483-XSSMZ,2022-04-21,67.24,67.24,0.0,0
2483-XSSMZ,2022-08-09,93.91,48.64,45.27,1
2483-XSSMZ,2022-01-24,24.24,22.7,1.54,1
8603-IJWDN,2022-07-03,69.84,69.84,0.0,0
8603-IJWDN,2022-04-04,72.7,72.7,0.0,0
8603-IJWDN,2022-04-04,54.16,54.16,0.0,0
8165-ZJRNM,2022-12-24,34.97,34.97,0.0,0
8165-ZJRNM,2022-09-21,102.26,102.26,0.0,0
9369-XFEHK,2022-08-01,32.59,29.81,2.78,1
9369-XFEHK,2022-10-05,49.48,49.48,0.0,0
2604-XVDAM,2022-12-11,73.37,73.37,0.0,0
3717-OFRTN,2022-09-23,53.78,32.71,21.07,1
9046-JBFWA,2022-11-10,91.61,91.61,0.0,0
9046-JBFWA,2022-11-02,97.57,97.57,0.0,0
3280-NMUVX,2022-07-30,111.84,111.84,0.0,0
1206-EHBDD,2022-09-28,95.02,95.02,0.0,0
1206-EHBDD,2022-08-12,77.52,77.52,0.0,0
8361-LBRDI,2022-01-15,89.89,89.89,0.0,0
8361-LBRDI,2022-03-15,82.82,82.82,0.0,0
4883-KCPZJ,2022-03-06,39.35,22.83,16.52,1
4883-KCPZJ,2022-02-07,37.47,37.47,0.0,0
4883-KCPZJ,2022-08-15,75.94,75.94,0.0,0
9108-EQPNQ,2022-01-11,24.27,24.27,0.0,0
9108-EQPNQ,2022-11-04,33.09,28.38,4.71,1
7277-KAMWT,2022-03-23,67.74,67.74,0.0,0
3842-IYKUE,2022-05-27,114.26,114.26,0.0,0
6641-XRPSU,2022-05-28,78.91,50.52,28.39,1
6641-XRPSU,2022-04-08,47.39,47.39,0.0,0
1374-DMZUI,2022-02-27,56.81,56.81,0.0,0
1374-DMZUI,2022-09-24,47.47,29.73,17.74,1
2545-LXYVJ,2022-10-23,66.3,66.3,0.0,0
2545-LXYVJ,2022-01-05,65.9,58.7,7.2,1
3234-VKACU,2022-07-03,38.27,38.27,0.0,0
3234-VKACU,2022-07-03,83.63,83.63,0.0,0
8357-EQXFO,2022-06-11,20.05,20.05,0.0,0
1989-PRJHP,2022-06-19,112.42,88.47,23.95,1
1989-PRJHP,2022-10-21,23.24,23.24,0.0,0
1989-PRJHP,2022-06-06,37.71,37.71,0.0,0
8120-JDCAM,2022-10-20,51.09,51.09,0.0,0
8917-FAEMR,2022-09-06,89.4,89.4,0.0,0
8917-FAEMR,2022-08-19,70.84,70.84,0.0,0
8917-FAEMR,2022-07-05,103.58,103.58,0.0,0
7047-YXDMZ,2022-12-08,59.33,59.33,0.0,0
7047-YXDMZ,2022-07-08,94.38,94.38,0.0,0
7047-YXDMZ,2022-10-11,47.18,47.18,0.0,0
2858-EIMXH,2022-04-06,30.74,30.74,0.0,0
9524-EGPJC,2022-03-19,72.04,72.04,0.0,0
6993-OHLXR,2022-06-06,110.26,110.26,0.0,0
6993-OHLXR,2022-03-06,85.52,85.52,0.0,0
8818-XYFCQ,2022-12-30,66.8,66.8,0.0,0
8818-XYFCQ,2022-12-01,92.56,92.56,0.0,0
6419-ZTTLE,2022-07-08,44.72,44.72,0.0,0
6419-ZTTLE,2022-05-04,88.1,88.1,0.0,0
6419-ZTTLE,2022-10-22,45.04,45.04,0.0,0
0929-HYQEW,2022-11-03,77.22,77.22,0.0,0
0929-HYQEW,2022-01-28,54.45,54.45,0.0,0
0929-HYQEW,2022-01-08,22.27,22.27,0.0,0
6614-YOLAC,2022-02-28,79.89,79.89,0.0,0
6614-YOLAC,2022-08-02,85.6,85.6,0.0,0
6614-YOLAC,2022-04-19,44.7,44.7,0.0,0
7426-RHZGU,2022-07-10,99.79,99.79,0.0,0
4065-JJAVA,2022-02-16,54.33,54.33,0.0,0
4065-JJAVA,2022-10-11,80.0,80.0,0.0,0
4065-JJAVA,2022-07-08,80.24,80.24,0.0,0
4695-VADHF,2022-08-21,65.24,65.24,0.0,0
4695-VADHF,2022-05-22,77.82,77.82,0.0,0
4695-VADHF,2022-02-03,94.12,94.12,0.0,0
3863-IUBJR,2022-09-27,75.96,75.96,0.0,0
3863-IUBJR,2022-04-04,45.05,45.05,0.0,0
7649-SIJJF,2022-11-22,72.1,63.54,8.56,1
7649-SIJJF,2022-08-03,26.53,26.53,0.0,0
7649-SIJJF,2022-09-07,61.87,61.87,0.0,0
9361-YNQWJ,2022-12-06,83.16,83.16,0.0,0
3748-FVMZZ,2022-04-10,63.24,63.24,0.0,0
3748-FVMZZ,2022-09-02,82.78,82.78,0.0,0
3748-FVMZZ,2022-05-02,99.89,99.89,0.0,0
9391-TTOYH,2022-07-03,55.63,55.63,0.0,0
9391-TTOYH,2022-03-30,86.84,86.84,0.0,0
9391-TTOYH,2022-06-11,109.57,83.95,25.62,1
1452-XRSJV,2022-06-06,47.42,37.82,9.6,1
3422-WJOYD,2022-05-18,59.54,59.54,0.0,0
3422-WJOYD,2022-10-23,109.15,109.15,0.0,0
3422-WJOYD,2022-05-09,88.11,88.11,0.0,0
8242-SOQUO,2022-08-04,109.29,109.29,0.0,0
8242-SOQUO,2022-04-17,69.34,69.34,0.0,0
8242-SOQUO,2022-02-13,97.67,97.67,0.0,0
7460-ITWWP,2022-11-14,45.8,45.8,0.0,0
7460-ITWWP,2022-10-14,84.82,49.37,35.45,1
7147-AYBAA,2022-08-10,58.15,58.15,0.0,0
7147-AYBAA,2022-04-28,56.31,48.21,8.1,1
7147-AYBAA,2022-12-20,37.5,35.43,2.07,1
7868-TMWMZ,2022-03-05,118.78,63.8,54.98,1
7868-TMWMZ,2022-01-17,24.25,24.25,0.0,0
4822-RVYBB,2022-12-21,85.0,85.0,0.0,0
4822-RVYBB,2022-12-17,117.87,117.87,0.0,0
6732-FZUGP,2022-11-04,99.4,99.4,0.0,0
8436-BJUMM,2022-01-11,20.7,20.7,0.0,0
4184-TJFAN,2022-08-09,43.1,43.1,0.0,0
4184-TJFAN,2022-02-13,95.71,95.71,0.0,0
8329-GWVPJ,2022-10-29,34.82,18.44,16.38,1
8329-GWVPJ,2022-12-11,70.33,40.99,29.34,1
8329-GWVPJ,2022-08-16,24.54,24.54,0.0,0
1352-VHKAJ,2022-04-19,51.68,51.68,0.0,0
1352-VHKAJ,2022-05-12,91.13,91.13,0.0,0
4145-UQXUQ,2022-09-15,115.35,115.35,0.0,0
2632-TACXW,2022-07-09,42.76,42.76,0.0,0
2632-TACXW,2022-06-21,36.09,36.09,0.0,0
8146-QQKZH,2022-07-30,25.62,25.62,0.0,0
8146-QQKZH,2022-01-07,32.45,32.45,0.0,0
8146-QQKZH,2022-01-22,44.05,44.05,0.0,0
1767-CJKBA,2022-07-05,33.49,33.49,0.0,0
6445-TNRXS,2022-03-17,45.26,45.26,0.0,0
6445-TNRXS,2022-09-13,41.12,41.12,0.0,0
6445-TNRXS,2022-01-15,85.86,72.41,13.45,1
4581-LNWUM,2022-01-23,60.41,60.41,0.0,0
4581-LNWUM,2022-04-06,82.88,82.88,0.0,0
4581-LNWUM,2022-12-16,80.28,80.28,0.0,0
4869-EPIUS,2022-08-29,22.22,22.22,0.0,0
9948-YPTDG,2022-09-14,108.7,90.07,18.63,1
9948-YPTDG,2022-05-23,114.86,114.86,0.0,0
9948-YPTDG,2022-04-25,104.64,73.66,30.98,1
1236-WFCDV,2022-10-25,118.4,94.15,24.25,1
1236-WFCDV,2022-06-01,33.66,33.66,0.0,0
1236-WFCDV,2022-01-01,62.37,62.37,0.0,0
1915-OAKWD,2022-10-25,114.75,114.75,0.0,0
1915-OAKWD,2022-03-30,85.42,85.42,0.0,0
7296-PIXQY,2022-01-27,65.08,65.08,0.0,0
4883-QICIH,2022-12-08,90.17,90.17,0.0,0
3354-OADJP,2022-02-09,55.23,55.23,0.0,0
3354-OADJP,2022-06-20,113.67,113.67,0.0,0
3524-WQDSG,2022-02-21,22.2,22.2,0.0,0
3524-WQDSG,2022-03-17,76.22,48.07,28.15,1
3524-WQDSG,2022-04-07,48.81,48.81,0.0,0
0810-DHDBD,2022-10-14,53.32,53.32,0.0,0
4026-SKKHW,2022-10-07,86.11,86.11,0.0,0
4026-SKKHW,2022-12-07,119.89,119.89,0.0,0
2829-HYVZP,2022-05-22,26.09,26.09,0.0,0
2829-HYVZP,2022-09-12,30.77,17.85,12.92,1
2829-HYVZP,2022-12-22,49.79,49.79,0.0,0
8329-IBCTI,2022-02-04,98.88,98.88,0.0,0
8329-IBCTI,2022-08-18,52.32,52.32,0.0,0
1271-SJBGZ,2022-12-21,48.71,36.37,12.34,1
1271-SJBGZ,2022-07-12,106.25,106.25,0.0,0
1271-SJBGZ,2022-10-29,37.23,37.23,0.0,0
3845-JHAMY,2022-07-06,81.86,81.86,0.0,0
3845-JHAMY,2022-06-25,79.65,79.65,0.0,0
3845-JHAMY,2022-07-16,91.21,91.21,0.0,0
7013-PSXHK,2022-06-14,60.2,60.2,0.0,0
5669-SRAIP,2022-05-16,99.61,99.61,0.0,0
5669-SRAIP,2022-12-23,57.65,57.65,0.0,0
5981-ITEMU,2022-09-20,24.57,13.09,11.48,1
5981-ITEMU,2022-03-29,68.21,68.21,0.0,0
5981-ITEMU,2022-10-21,83.42,44.72,38.7,1
3486-NPGST,2022-07-15,95.15,95.15,0.0,0
3486-NPGST,2022-08-08,35.95,25.77,10.18,1
3486-NPGST,2022-10-04,113.07,113.07,0.0,0
6941-PMGEP,2022-08-15,63.05,63.05,0.0,0
6941-PMGEP,2022-10-17,93.32,93.32,0.0,0
6941-PMGEP,2022-02-26,68.86,47.69,21.17,1
1624-WOIWJ,2022-05-06,43.04,43.04,0.0,0
2074-GKOWZ,2022-07-04,54.03,54.03,0.0,0
0376-YMCJC,2022-12-01,67.41,67.41,0.0,0
6100-FJZDG,2022-07-24,88.21,88.21,0.0,0
6100-FJZDG,2022-05-06,114.77,114.77,0.0,0
6100-FJZDG,2022-02-09,92.8,67.32,25.48,1
4829-ZLJTK,2022-08-28,103.69,103.69,0.0,0
4829-ZLJTK,2022-01-07,39.6,39.6,0.0,0
1730-VFMWO,2022-12-13,57.11,57.11,0.0,0
1730-VFMWO,2022-08-18,60.95,60.95,0.0,0
1730-VFMWO,2022-01-13,55.84,55.84,0.0,0
7143-BQIBA,2022-01-21,70.98,70.98,0.0,0
7143-BQIBA,2022-12-06,64.38,64.38,0.0,0
3800-LYTRK,2022-12-27,62.74,62.74,0.0,0
3800-LYTRK,2022-11-20,108.5,102.15,6.35,1
0634-SZPQA,2022-09-29,42.31,42.31,0.0,0
0634-SZPQA,2022-03-01,34.62,34.62,0.0,0
0634-SZPQA,2022-12-30,28.14,28.14,0.0,0
9646-NMHXE,2022-10-09,63.4,63.4,0.0,0
9646-NMHXE,2022-02-05,30.52,30.52,0.0,0
7030-NJVDP,2022-06-08,35.01,25.63,9.38,1
5536-RTPWK,2022-02-15,52.73,52.73,0.0,0
5536-RTPWK,2022-05-03,86.34,86.34,0.0,0
5536-RTPWK,2022-02-19,60.5,60.5,0.0,0
8883-GRDWQ,2022-12-02,22.55,22.55,0.0,0
8883-GRDWQ,2022-08-01,106.15,106.15,0.0,0
6166-ILMNY,2022-08-18,55.22,49.99,5.23,1
6166-ILMNY,2022-09-10,35.96,35.96,0.0,0
3097-NNSPB,2022-02-14,119.49,119.49,0.0,0
7771-ZONAT,2022-04-16,79.25,79.25,0.0,0
7771-ZONAT,2022-07-09,27.73,27.73,0.0,0
7771-ZONAT,2022-07-24,114.27,114.27,0.0,0
0655-RBDUG,2022-05-19,48.47,41.11,7.36,1
0655-RBDUG,2022-02-05,52.26,52.26,0.0,0
2111-DWYHN,2022-05-17,70.55,70.55,0.0,0
2111-DWYHN,2022-03-20,64.91,64.91,0.0,0
4194-WHFCB,2022-08-12,29.85,29.85,0.0,0
4121-AGSIN,2022-05-24,83.01,83.01,0.0,0
4361-BKAXE,2022-01-14,69.41,69.41,0.0,0
4361-BKAXE,2022-01-27,26.9,26.9,0.0,0
9845-PEEKO,2022-12-15,62.28,62.28,0.0,0
0455-XFASS,2022-03-30,71.7,71.7,0.0,0
0301-KOBTQ,2022-05-09,65.57,65.57,0.0,0
0301-KOBTQ,2022-10-28,25.22,25.22,0.0,0
1751-NCDLI,2022-06-23,49.39,49.39,0.0,0
4367-NUYAO,2022-07-22,116.71,116.71,0.0,0
9878-TNQGW,2022-07-20,85.12,85.12,0.0,0
9170-ARBTB,2022-08-14,41.4,41.4,0.0,0
9170-ARBTB,2022-05-24,95.3,95.3,0.0,0
4441-NIHPT,2022-12-11,57.84,57.84,0.0,0
8999-BOHSE,2022-05-29,27.97,27.97,0.0,0
8999-BOHSE,2022-07-02,83.61,83.61,0.0,0
7241-AJHFS,2022-04-23,32.4,32.4,0.0,0
7241-AJHFS,2022-04-08,108.56,100.63,7.93,1
7029-RPUAV,2022-04-01,64.46,50.75,13.71,1
4546-FOKWR,2022-09-10,110.57,110.57,0.0,0
4546-FOKWR,2022-12-15,66.21,66.21,0.0,0
4546-FOKWR,2022-08-19,111.58,111.58,0.0,0
9036-CSKBW,2022-12-03,76.67,76.67,0.0,0
9036-CSKBW,2022-11-16,86.21,86.21,0.0,0
5832-TRLPB,2022-04-25,32.54,32.54,0.0,0
8590-YFFQO,2022-11-13,63.5,63.5,0.0,0
8659-IOOPU,2022-08-21,36.7,36.7,0.0,0
8659-IOOPU,2022-12-12,36.27,36.27,0.0,0
8659-IOOPU,2022-12-25,20.96,20.96,0.0,0
1338-CECEE,2022-10-16,108.89,108.89,0.0,0
1338-CECEE,2022-11-13,34.98,32.01,2.97,1
7439-DKZTW,2022-06-10,22.38,22.38,0.0,0
7439-DKZTW,2022-07-29,115.81,115.81,0.0,0
7439-DKZTW,2022-09-23,45.67,45.67,0.0,0
4646-QZXTF,2022-09-14,77.49,77.49,0.0,0
4646-QZXTF,2022-08-01,54.52,54.52,0.0,0
4646-QZXTF,2022-10-18,108.99,108.99,0.0,0
4607-CHPCA,2022-06-15,44.9,44.9,0.0,0
9742-XOKTS,2022-03-22,113.23,92.87,20.36,1
9742-XOKTS,2022-01-02,91.94,91.94,0.0,0
6921-OZMFH,2022-03-24,34.64,34.64,0.0,0
6921-OZMFH,2022-08-16,32.22,32.22,0.0,0
6921-OZMFH,2022-05-08,34.71,23.77,10.94,1
9578-FOMUK,2022-05-31,26.79,26.79,0.0,0
9578-FOMUK,2022-06-23,117.93,117.93,0.0,0
4712-UYOOI,2022-11-13,110.29,110.29,0.0,0
4712-UYOOI,2022-08-03,81.05,81.05,0.0,0
8824-RWFXJ,2022-09-09,81.14,81.14,0.0,0
8824-RWFXJ,2022-07-16,93.7,88.44,5.26,1
8824-RWFXJ,2022-09-15,93.05,93.05,0.0,0
7722-CVFXN,2022-10-27,40.55,40.55,0.0,0
8717-VCTXJ,2022-09-07,88.25,88.25,0.0,0
7363-QTBIW,2022-11-18,88.96,88.96,0.0,0
7363-QTBIW,2022-07-06,46.42,46.42,0.0,0
4159-NAAIX,2022-08-11,23.22,23.22,0.0,0
0971-QIFJK,2022-11-28,37.87,37.87,0.0,0
0971-QIFJK,2022-03-29,37.84,37.84,0.0,0
9397-TZSHA,2022-11-20,72.98,72.98,0.0,0
3391-JSQEW,2022-11-08,91.35,91.35,0.0,0
3391-JSQEW,2022-12-18,46.94,46.94,0.0,0
0343-QLUZP,2022-11-11,56.79,56.79,0.0,0
9763-PDTKK,2022-08-16,42.35,42.35,0.0,0
2176-LVPNX,2022-02-23,21.93,21.93,0.0,0
2176-LVPNX,2022-04-09,58.01,58.01,0.0,0
2176-LVPNX,2022-01-08,106.76,106.76,0.0,0
7627-JKIAZ,2022-09-10,56.28,56.28,0.0,0
7627-JKIAZ,2022-05-24,50.12,29.87,20.25,1
7627-JKIAZ,2022-07-24,91.08,91.08,0.0,0
3312-UUMZW,2022-12-01,89.64,89.64,0.0,0
3312-UUMZW,2022-11-29,88.25,88.25,0.0,0
3312-UUMZW,2022-05-30,51.54,51.54,0.0,0
1271-UODNO,2022-12-13,105.23,105.23,0.0,0
1271-UODNO,2022-02-18,94.12,94.12,0.0,0
1271-UODNO,2022-01-23,96.75,96.75,0.0,0
8461-EFQYM,2022-11-19,28.35,26.71,1.64,1
6900-RBKER,2022-10-25,84.86,84.86,0.0,0
6900-RBKER,2022-08-19,41.03,41.03,0.0,0
6891-JPYFF,2022-08-13,94.65,94.65,0.0,0
6891-JPYFF,2022-07-20,86.66,86.66,0.0,0
6891-JPYFF,2022-12-02,117.65,117.65,0.0,0
1459-QNFQT,2022-03-05,107.31,107.31,0.0,0
1047-NNCBF,2022-09-05,42.09,42.09,0.0,0
3696-XRIEN,2022-04-29,72.57,72.57,0.0,0
4081-DYXAV,2022-01-01,25.07,25.07,0.0,0
4081-DYXAV,2022-04-24,110.71,110.71,0.0,0
0074-HDKDG,2022-09-27,55.07,55.07,0.0,0
0074-HDKDG,2022-04-08,88.19,88.19,0.0,0
8791-GFXLZ,2022-05-28,54.79,54.79,0.0,0
8791-GFXLZ,2022-04-01,90.12,90.12,0.0,0
8791-GFXLZ,2022-03-30,75.24,75.24,0.0,0
8111-SLLHI,2022-08-13,107.62,107.62,0.0,0
8111-SLLHI,2022-06-18,42.34,42.34,0.0,0
0927-LCSMG,2022-02-26,108.44,108.44,0.0,0
0927-LCSMG,2022-03-28,58.42,58.42,0.0,0
0927-LCSMG,2022-12-13,84.8,84.8,0.0,0
9330-DHBFL,2022-10-14,53.31,44.26,9.05,1
9330-DHBFL,2022-04-14,98.03,98.03,0.0,0
9330-DHBFL,2022-09-04,22.32,22.32,0.0,0
0098-BOWSO,2022-07-25,64.43,37.38,27.05,1
0098-BOWSO,2022-08-11,21.66,21.66,0.0,0
3452-ABWRL,2022-06-08,36.65,36.65,0.0,0
5859-HZYLF,2022-10-06,94.69,94.69,0.0,0
5859-HZYLF,2022-11-22,41.52,34.79,6.73,1
5859-HZYLF,2022-11-02,105.03,105.03,0.0,0
8257-RZAHR,2022-02-26,113.99,105.07,8.92,1
8257-RZAHR,2022-02-03,49.92,49.92,0.0,0
5293-WXJAK,2022-01-30,62.11,62.11,0.0,0
5293-WXJAK,2022-09-28,74.0,68.92,5.08,1
5293-WXJAK,2022-08-23,106.06,106.06,0.0,0
3156-QLHBO,2022-03-27,102.94,102.94,0.0,0
2208-NQBCT,2022-02-22,68.26,68.26,0.0,0
2208-NQBCT,2022-04-05,93.54,70.75,22.79,1
1779-PWPMG,2022-09-20,104.89,104.89,0.0,0
6621-NRZAK,2022-08-31,107.24,79.57,27.67,1
0831-JNISG,2022-04-18,111.56,111.56,0.0,0
0831-JNISG,2022-09-29,117.0,117.0,0.0,0
0774-IFUVM,2022-08-12,49.6,49.6,0.0,0
3082-WQRVY,2022-12-07,45.99,45.99,0.0,0
3082-WQRVY,2022-08-23,99.47,99.47,0.0,0
3082-WQRVY,2022-01-21,99.17,99.17,0.0,0
9553-DLCLU,2022-04-08,104.38,104.38,0.0,0
1641-BYBTK,2022-07-09,27.36,27.36,0.0,0
1641-BYBTK,2022-10-11,32.23,32.23,0.0,0
1641-BYBTK,2022-03-20,20.07,20.07,0.0,0
2460-NGXBJ,2022-11-04,45.33,45.33,0.0,0
2446-ZKVAF,2022-07-03,87.24,87.24,0.0,0
0841-NULXI,2022-10-03,72.36,72.36,0.0,0
0841-NULXI,2022-09-02,83.23,83.23,0.0,0
3522-CDKHF,2022-02-19,116.58,116.58,0.0,0
3522-CDKHF,2022-11-26,64.88,44.46,20.42,1
3522-CDKHF,2022-04-10,87.83,53.73,34.1,1
1430-SFQSA,2022-08-15,83.02,83.02,0.0,0
1430-SFQSA,2022-10-05,61.61,61.61,0.0,0
1430-SFQSA,2022-09-13,68.72,68.72,0.0,0
